face_id,gender_self,female_prob,male_prob,ethnicity_self,age_self,asian_prob,chinese_asian_prob,japanese_asian_prob,indian_asian_prob,other_asian_prob,middle_eastern_prob,black_prob,latino_prob,multi_prob,other_prob,white_prob,gender_perceived,gender_perceived_probability,ethnicity_perceived,ethnicity_perceived_probability,ethnicity_perceived_available
LM-229,M,0.0,1.0,L,,0.0,,,,,,0.0,0.88,0.08,0.0,0.04,M,1.0,Latino,0.88,True
LM-230,M,0.0,1.0,L,,0.037037037,,,,,,0.0,0.814814815,0.111111111,0.037037037,0.0,M,1.0,Latino,0.814814815,True
LM-231,M,0.0,1.0,L,,0.0,,,,,,0.0,0.28,0.32,0.04,0.36,M,1.0,White,0.36,True
LM-232,M,0.0,1.0,L,,0.0,,,,,,0.0,0.923076923,0.0,0.038461538,0.038461538,M,1.0,Latino,0.923076923,True
LM-233,M,0.0,1.0,L,,0.0,,,,,,0.0,0.576923077,0.153846154,0.153846154,0.115384615,M,1.0,Latino,0.576923077,True
LM-234,M,0.0,1.0,L,,0.285714286,,,,,,0.0,0.321428571,0.25,0.107142857,0.035714286,M,1.0,Latino,0.321428571,True
LM-235,M,0.034482759,0.965517241,L,,0.0,,,,,,0.0,0.586206897,0.206896552,0.0,0.206896552,M,0.965517241,Latino,0.586206897,True
LM-236,M,0.0,1.0,L,,0.0,,,,,,0.0,0.285714286,0.0,0.071428571,0.642857143,M,1.0,White,0.642857143,True
LM-237,M,0.0,1.0,L,,0.0,,,,,,0.0,0.090909091,0.045454545,0.0,0.863636364,M,1.0,White,0.863636364,True
LM-238,M,0.0,1.0,L,,0.04,,,,,,0.0,0.6,0.24,0.0,0.12,M,1.0,Latino,0.6,True
LM-239,M,0.0,1.0,L,,0.076923077,,,,,,0.0,0.807692308,0.038461538,0.038461538,0.038461538,M,1.0,Latino,0.807692308,True
LM-240,M,0.0,1.0,L,,0.0,,,,,,0.041666667,0.208333333,0.666666667,0.0,0.083333333,M,1.0,Multiracial,0.666666667,True
LM-241,M,0.0,1.0,L,,0.333333333,,,,,,0.0,0.476190476,0.142857143,0.0,0.047619048,M,1.0,Latino,0.476190476,True
LM-242,M,0.0,1.0,L,,0.076923077,,,,,,0.0,0.576923077,0.192307692,0.153846154,0.0,M,1.0,Latino,0.576923077,True
LM-243,M,0.0,1.0,L,,0.0,,,,,,0.0,0.928571429,0.071428571,0.0,0.0,M,1.0,Latino,0.928571429,True
LM-244,M,0.0,1.0,L,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
LM-246,M,0.0,1.0,L,,0.0,,,,,,0.0,0.740740741,0.074074074,0.074074074,0.111111111,M,1.0,Latino,0.740740741,True
LM-247,M,0.041666667,0.958333333,L,,0.166666667,,,,,,0.083333333,0.291666667,0.375,0.041666667,0.041666667,M,0.958333333,Multiracial,0.375,True
LM-248,M,0.0,1.0,L,,0.068965517,,,,,,0.0,0.310344828,0.413793103,0.034482759,0.172413793,M,1.0,Multiracial,0.413793103,True
LM-249,M,0.0,1.0,L,,0.041666667,,,,,,0.0,0.75,0.208333333,0.0,0.0,M,1.0,Latino,0.75,True
LM-250,M,0.0,1.0,L,,0.0,,,,,,0.0,0.071428571,0.035714286,0.0,0.892857143,M,1.0,White,0.892857143,True
LM-251,M,0.0,1.0,L,,0.0,,,,,,0.0,0.04,0.04,0.0,0.92,M,1.0,White,0.92,True
LM-252,M,0.0,1.0,L,,0.033333333,,,,,,0.0,0.7,0.1,0.1,0.066666667,M,1.0,Latino,0.7,True
LM-253,M,0.0,1.0,L,,0.043478261,,,,,,0.0,0.260869565,0.086956522,0.130434783,0.47826087,M,1.0,White,0.47826087,True
WF-001,F,0.96969697,0.03030303,W,,0.0,,,,,,0.0,0.0,0.0,0.01010101,0.98989899,F,0.96969697,White,0.98989899,True
WF-002,F,0.968085106,0.031914894,W,,0.0,,,,,,0.0,0.0,0.0,0.010638298,0.989361702,F,0.968085106,White,0.989361702,True
WF-003,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.0,0.010989011,0.989010989,F,1.0,White,0.989010989,True
WF-005,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,1.0,White,1.0,True
WF-006,F,1.0,0.0,W,,0.0,,,,,,0.0,0.042105263,0.010526316,0.010526316,0.936842105,F,1.0,White,0.936842105,True
WF-007,F,0.957446809,0.042553191,W,,0.053763441,,,,,,0.0,0.161290323,0.010752688,0.129032258,0.64516129,F,0.957446809,White,0.64516129,True
WF-008,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,1.0,White,1.0,True
WF-009,F,0.968085106,0.031914894,W,,0.0,,,,,,0.0,0.0,0.010638298,0.0,0.989361702,F,0.968085106,White,0.989361702,True
WF-010,F,0.976470588,0.023529412,W,,0.0,,,,,,0.0,0.011764706,0.0,0.011764706,0.976470588,F,0.976470588,White,0.976470588,True
WF-011,F,0.989361702,0.010638298,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,0.989361702,White,1.0,True
WF-012,F,1.0,0.0,W,,0.010416667,,,,,,0.0,0.041666667,0.0,0.010416667,0.9375,F,1.0,White,0.9375,True
WF-013,F,0.989130435,0.010869565,W,,0.0,,,,,,0.010869565,0.032608696,0.010869565,0.0,0.945652174,F,0.989130435,White,0.945652174,True
WF-014,F,0.988888889,0.011111111,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,0.988888889,White,1.0,True
WF-015,F,0.989010989,0.010989011,W,,0.0,,,,,,0.0,0.021978022,0.0,0.0,0.978021978,F,0.989010989,White,0.978021978,True
WF-016,F,1.0,0.0,W,,0.0,,,,,,0.0,0.590909091,0.022727273,0.022727273,0.363636364,F,1.0,Latino,0.590909091,True
WF-017,F,1.0,0.0,W,,0.0,,,,,,0.0,0.02247191,0.0,0.02247191,0.95505618,F,1.0,White,0.95505618,True
WF-018,F,1.0,0.0,W,,0.011111111,,,,,,0.0,0.011111111,0.0,0.011111111,0.966666667,F,1.0,White,0.966666667,True
WF-019,F,1.0,0.0,W,,0.0,,,,,,0.0,0.25,0.010869565,0.010869565,0.72826087,F,1.0,White,0.72826087,True
WF-020,F,0.988764045,0.011235955,W,,0.011235955,,,,,,0.0,0.0,0.0,0.011235955,0.97752809,F,0.988764045,White,0.97752809,True
WF-021,F,0.989010989,0.010989011,W,,0.0,,,,,,0.0,0.021978022,0.0,0.010989011,0.967032967,F,0.989010989,White,0.967032967,True
WF-022,F,1.0,0.0,W,,0.0,,,,,,0.0,0.032608696,0.0,0.010869565,0.956521739,F,1.0,White,0.956521739,True
WF-023,F,1.0,0.0,W,,0.021505376,,,,,,0.0,0.086021505,0.021505376,0.021505376,0.849462366,F,1.0,White,0.849462366,True
WF-024,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.0,0.021276596,0.978723404,F,1.0,White,0.978723404,True
WF-025,F,0.989130435,0.010869565,W,,0.0,,,,,,0.0,0.02173913,0.0,0.0,0.97826087,F,0.989130435,White,0.97826087,True
WF-026,F,0.979381443,0.020618557,W,,0.030927835,,,,,,0.0,0.731958763,0.020618557,0.051546392,0.164948454,F,0.979381443,Latino,0.731958763,True
WF-027,F,1.0,0.0,W,,0.0,,,,,,0.0,0.112359551,0.02247191,0.056179775,0.808988764,F,1.0,White,0.808988764,True
WF-028,F,0.989130435,0.010869565,W,,0.0,,,,,,0.010869565,0.0,0.0,0.0,0.989130435,F,0.989130435,White,0.989130435,True
WF-029,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.011627907,0.011627907,0.976744186,F,1.0,White,0.976744186,True
WF-030,F,0.966292135,0.033707865,W,,0.0,,,,,,0.0,0.078651685,0.02247191,0.033707865,0.865168539,F,0.966292135,White,0.865168539,True
WF-031,F,0.988095238,0.011904762,W,,0.0,,,,,,0.0,0.023529412,0.0,0.0,0.976470588,F,0.988095238,White,0.976470588,True
WF-033,F,1.0,0.0,W,,0.0,,,,,,0.0,0.01010101,0.0,0.0,0.98989899,F,1.0,White,0.98989899,True
WF-034,F,0.913043478,0.086956522,W,,0.0,,,,,,0.0,0.23655914,0.053763441,0.193548387,0.516129032,F,0.913043478,White,0.516129032,True
WF-035,F,0.977011494,0.022988506,W,,0.0,,,,,,0.0,0.045454545,0.0,0.011363636,0.943181818,F,0.977011494,White,0.943181818,True
WF-036,F,0.988888889,0.011111111,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,0.988888889,White,1.0,True
WF-037,F,0.979166667,0.020833333,W,,0.020833333,,,,,,0.0,0.25,0.041666667,0.0625,0.625,F,0.979166667,White,0.625,True
WF-038,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,1.0,White,1.0,True
WF-039,F,1.0,0.0,W,,0.0,,,,,,0.010416667,0.0625,0.020833333,0.0,0.90625,F,1.0,White,0.90625,True
WF-200,F,1.0,0.0,W,,0.08,,,,,,0.0,0.44,0.08,0.12,0.28,F,1.0,Latino,0.44,True
WF-201,F,0.909090909,0.090909091,W,,0.045454545,,,,,,0.0,0.045454545,0.045454545,0.0,0.863636364,F,0.909090909,White,0.863636364,True
WF-202,F,1.0,0.0,W,,0.0,,,,,,0.0,0.103448276,0.068965517,0.0,0.827586207,F,1.0,White,0.827586207,True
WF-203,F,1.0,0.0,W,,0.0,,,,,,0.0,0.444444444,0.074074074,0.037037037,0.444444444,F,1.0,Latino,0.444444444,True
WF-204,F,1.0,0.0,W,,0.0,,,,,,0.0,0.071428571,0.0,0.0,0.928571429,F,1.0,White,0.928571429,True
WF-205,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,1.0,White,1.0,True
WF-206,F,1.0,0.0,W,,0.0,,,,,,0.0,0.103448276,0.172413793,0.0,0.724137931,F,1.0,White,0.724137931,True
WF-207,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,1.0,White,1.0,True
WF-208,F,0.962962963,0.037037037,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,0.962962963,White,1.0,True
WF-209,F,0.965517241,0.034482759,W,,0.0,,,,,,0.0,0.0,0.034482759,0.0,0.965517241,F,0.965517241,White,0.965517241,True
WF-210,F,0.923076923,0.076923077,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,0.923076923,White,1.0,True
WF-211,F,1.0,0.0,W,,0.0,,,,,,0.0,0.034482759,0.034482759,0.0,0.931034483,F,1.0,White,0.931034483,True
WF-212,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,1.0,White,1.0,True
WF-213,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,1.0,White,1.0,True
WF-214,F,0.965517241,0.034482759,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,0.965517241,White,1.0,True
WF-215,F,1.0,0.0,W,,0.0,,,,,,0.0,0.04,0.04,0.0,0.92,F,1.0,White,0.92,True
WF-216,F,1.0,0.0,W,,0.0,,,,,,0.0,0.115384615,0.038461538,0.0,0.846153846,F,1.0,White,0.846153846,True
WF-217,F,1.0,0.0,W,,0.0,,,,,,0.0,0.04,0.0,0.0,0.96,F,1.0,White,0.96,True
WF-218,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,1.0,White,1.0,True
WF-219,F,1.0,0.0,W,,0.0,,,,,,0.0,0.076923077,0.0,0.0,0.923076923,F,1.0,White,0.923076923,True
WF-220,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.035714286,0.0,0.964285714,F,1.0,White,0.964285714,True
WF-221,F,0.964285714,0.035714286,W,,0.0,,,,,,0.0,0.142857143,0.0,0.0,0.857142857,F,0.964285714,White,0.857142857,True
WF-222,F,1.0,0.0,W,,0.033333333,,,,,,0.0,0.1,0.066666667,0.0,0.8,F,1.0,White,0.8,True
WF-223,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.038461538,0.0,0.961538462,F,1.0,White,0.961538462,True
WF-224,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,1.0,White,1.0,True
WF-225,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.0,0.037037037,0.962962963,F,1.0,White,0.962962963,True
WF-226,F,1.0,0.0,W,,0.0,,,,,,0.0,0.095238095,0.0,0.047619048,0.857142857,F,1.0,White,0.857142857,True
WF-227,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.038461538,0.038461538,0.923076923,F,1.0,White,0.923076923,True
WF-228,F,1.0,0.0,W,,0.038461538,,,,,,0.0,0.0,0.0,0.0,0.961538462,F,1.0,White,0.961538462,True
WF-229,F,0.96,0.04,W,,0.0,,,,,,0.0,0.04,0.16,0.0,0.8,F,0.96,White,0.8,True
WF-230,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,1.0,White,1.0,True
WF-231,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,1.0,White,1.0,True
WF-232,F,1.0,0.0,W,,0.0,,,,,,0.0,0.034482759,0.034482759,0.0,0.931034483,F,1.0,White,0.931034483,True
WF-233,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,1.0,White,1.0,True
WF-234,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,1.0,White,1.0,True
WF-235,F,1.0,0.0,W,,0.0,,,,,,0.0,0.16,0.2,0.08,0.56,F,1.0,White,0.56,True
WF-236,F,1.0,0.0,W,,0.0,,,,,,0.0,0.08,0.16,0.04,0.72,F,1.0,White,0.72,True
WF-237,F,0.961538462,0.038461538,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,0.961538462,White,1.0,True
WF-238,F,1.0,0.0,W,,0.0,,,,,,0.0,0.04,0.12,0.0,0.84,F,1.0,White,0.84,True
WF-239,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.041666667,0.041666667,0.916666667,F,1.0,White,0.916666667,True
WF-240,F,1.0,0.0,W,,0.0,,,,,,0.0,0.620689655,0.206896552,0.034482759,0.137931034,F,1.0,Latino,0.620689655,True
WF-241,F,1.0,0.0,W,,0.0,,,,,,0.0,0.2,0.08,0.0,0.72,F,1.0,White,0.72,True
WF-242,F,0.964285714,0.035714286,W,,0.071428571,,,,,,0.0,0.0,0.0,0.071428571,0.857142857,F,0.964285714,White,0.857142857,True
WF-243,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,1.0,White,1.0,True
WF-244,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,1.0,White,1.0,True
WF-245,F,1.0,0.0,W,,0.0,,,,,,0.035714286,0.0,0.178571429,0.0,0.785714286,F,1.0,White,0.785714286,True
WF-246,F,1.0,0.0,W,,0.0,,,,,,0.0,0.464285714,0.035714286,0.0,0.5,F,1.0,White,0.5,True
WF-247,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,F,1.0,White,1.0,True
WF-248,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.037037037,0.0,0.962962963,F,1.0,White,0.962962963,True
WF-249,F,0.964285714,0.035714286,W,,0.035714286,,,,,,0.0,0.535714286,0.107142857,0.071428571,0.25,F,0.964285714,Latino,0.535714286,True
WF-250,F,0.96,0.04,W,,0.0,,,,,,0.0,0.04,0.04,0.0,0.92,F,0.96,White,0.92,True
WF-251,F,1.0,0.0,W,,0.0,,,,,,0.0,0.043478261,0.0,0.0,0.956521739,F,1.0,White,0.956521739,True
WF-252,F,1.0,0.0,W,,0.0,,,,,,0.0,0.0,0.107142857,0.0,0.892857143,F,1.0,White,0.892857143,True
WM-001,M,0.032258065,0.967741935,W,,0.0,,,,,,0.0,0.0,0.0,0.010752688,0.989247312,M,0.967741935,White,0.989247312,True
WM-002,M,0.0,1.0,W,,0.024691358,,,,,,0.0,0.061728395,0.037037037,0.24691358,0.62962963,M,1.0,White,0.62962963,True
WM-003,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-004,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.010752688,0.989247312,M,1.0,White,0.989247312,True
WM-006,M,0.0,1.0,W,,0.0,,,,,,0.0,0.023255814,0.011627907,0.011627907,0.953488372,M,1.0,White,0.953488372,True
WM-009,M,0.0,1.0,W,,0.010869565,,,,,,0.0,0.108695652,0.0,0.010869565,0.869565217,M,1.0,White,0.869565217,True
WM-010,M,0.010752688,0.989247312,W,,0.0,,,,,,0.0,0.010752688,0.0,0.021505376,0.967741935,M,0.989247312,White,0.967741935,True
WM-011,M,0.0,1.0,W,,0.0,,,,,,0.0,0.011363636,0.0,0.011363636,0.977272727,M,1.0,White,0.977272727,True
WM-012,M,0.022222222,0.977777778,W,,0.0,,,,,,0.0,0.044444444,0.011111111,0.011111111,0.933333333,M,0.977777778,White,0.933333333,True
WM-013,M,0.0,1.0,W,,0.0,,,,,,0.0,0.011494253,0.0,0.011494253,0.977011494,M,1.0,White,0.977011494,True
WM-014,M,0.0,1.0,W,,0.0,,,,,,0.0,0.011904762,0.0,0.011904762,0.976190476,M,1.0,White,0.976190476,True
WM-015,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-016,M,0.011627907,0.988372093,W,,0.0,,,,,,0.0,0.034883721,0.0,0.0,0.965116279,M,0.988372093,White,0.965116279,True
WM-017,M,0.0,1.0,W,,0.0,,,,,,0.010638298,0.0,0.0,0.0,0.989361702,M,1.0,White,0.989361702,True
WM-018,M,0.0,1.0,W,,0.0,,,,,,0.0,0.010869565,0.0,0.0,0.989130435,M,1.0,White,0.989130435,True
WM-019,M,0.0,1.0,W,,0.0,,,,,,0.0,0.217391304,0.0,0.054347826,0.72826087,M,1.0,White,0.72826087,True
WM-020,M,0.0,1.0,W,,0.011363636,,,,,,0.0,0.022727273,0.0,0.0,0.965909091,M,1.0,White,0.965909091,True
WM-021,M,0.011627907,0.988372093,W,,0.011764706,,,,,,0.0,0.094117647,0.035294118,0.094117647,0.764705882,M,0.988372093,White,0.764705882,True
WM-022,M,0.0,1.0,W,,0.0,,,,,,0.0,0.505376344,0.010752688,0.043010753,0.440860215,M,1.0,Latino,0.505376344,True
WM-023,M,0.0,1.0,W,,0.010989011,,,,,,0.0,0.0,0.0,0.0,0.989010989,M,1.0,White,0.989010989,True
WM-024,M,0.0,1.0,W,,0.012195122,,,,,,0.0,0.024390244,0.012195122,0.024390244,0.926829268,M,1.0,White,0.926829268,True
WM-025,M,0.011235955,0.988764045,W,,0.0,,,,,,0.0,0.011235955,0.0,0.0,0.988764045,M,0.988764045,White,0.988764045,True
WM-026,M,0.0,1.0,W,,0.0,,,,,,0.0,0.011627907,0.011627907,0.0,0.976744186,M,1.0,White,0.976744186,True
WM-028,M,0.012345679,0.987654321,W,,0.086419753,,,,,,0.0,0.148148148,0.049382716,0.296296296,0.419753086,M,0.987654321,White,0.419753086,True
WM-029,M,0.011494253,0.988505747,W,,0.011494253,,,,,,0.0,0.022988506,0.011494253,0.0,0.954022989,M,0.988505747,White,0.954022989,True
WM-031,M,0.0,1.0,W,,0.0,,,,,,0.0,0.011627907,0.0,0.0,0.988372093,M,1.0,White,0.988372093,True
WM-032,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-033,M,0.021978022,0.978021978,W,,0.0,,,,,,0.0,0.0,0.0,0.010989011,0.989010989,M,0.978021978,White,0.989010989,True
WM-034,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-035,M,0.0,1.0,W,,0.0,,,,,,0.0,0.032608696,0.0,0.0,0.967391304,M,1.0,White,0.967391304,True
WM-036,M,0.011764706,0.988235294,W,,0.0,,,,,,0.0,0.034883721,0.011627907,0.023255814,0.930232558,M,0.988235294,White,0.930232558,True
WM-037,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.011363636,0.988636364,M,1.0,White,0.988636364,True
WM-038,M,0.011235955,0.988764045,W,,0.0,,,,,,0.0,0.011363636,0.0,0.0,0.988636364,M,0.988764045,White,0.988636364,True
WM-039,M,0.011494253,0.988505747,W,,0.0,,,,,,0.0,0.0,0.0,0.02247191,0.97752809,M,0.988505747,White,0.97752809,True
WM-040,M,0.010638298,0.989361702,W,,0.0,,,,,,0.0,0.0,0.0,0.010638298,0.989361702,M,0.989361702,White,0.989361702,True
WM-041,M,0.0,1.0,W,,0.0,,,,,,0.0,0.317647059,0.047058824,0.047058824,0.588235294,M,1.0,White,0.588235294,True
WM-200,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-201,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-202,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-203,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-204,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-205,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-206,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-207,M,0.0,1.0,W,,0.0,,,,,,0.0,0.083333333,0.041666667,0.041666667,0.833333333,M,1.0,White,0.833333333,True
WM-208,M,0.0,1.0,W,,0.0,,,,,,0.0,0.034482759,0.0,0.0,0.965517241,M,1.0,White,0.965517241,True
WM-209,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.035714286,0.0,0.964285714,M,1.0,White,0.964285714,True
WM-210,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-211,M,0.034482759,0.965517241,W,,0.0,,,,,,0.0,0.034482759,0.0,0.0,0.965517241,M,0.965517241,White,0.965517241,True
WM-212,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-213,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-214,M,0.04,0.96,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,0.96,White,1.0,True
WM-215,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-216,M,0.0,1.0,W,,0.038461538,,,,,,0.0,0.0,0.0,0.0,0.961538462,M,1.0,White,0.961538462,True
WM-217,M,0.0,1.0,W,,0.076923077,,,,,,0.0,0.0,0.153846154,0.0,0.769230769,M,1.0,White,0.769230769,True
WM-218,M,0.0,1.0,W,,0.0,,,,,,0.0,0.035714286,0.071428571,0.071428571,0.821428571,M,1.0,White,0.821428571,True
WM-219,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-220,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-221,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-222,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-223,M,0.0,1.0,W,,0.0,,,,,,0.0,0.08,0.08,0.0,0.84,M,1.0,White,0.84,True
WM-224,M,0.035714286,0.964285714,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,0.964285714,White,1.0,True
WM-225,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-227,M,0.0,1.0,W,,0.0,,,,,,0.0,0.130434783,0.086956522,0.086956522,0.695652174,M,1.0,White,0.695652174,True
WM-228,M,0.037037037,0.962962963,W,,0.0,,,,,,0.0,0.222222222,0.148148148,0.222222222,0.407407407,M,0.962962963,White,0.407407407,True
WM-229,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-230,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-231,M,0.0,1.0,W,,0.034482759,,,,,,0.0,0.275862069,0.137931034,0.0,0.551724138,M,1.0,White,0.551724138,True
WM-232,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-233,M,0.041666667,0.958333333,W,,0.083333333,,,,,,0.0,0.208333333,0.208333333,0.291666667,0.208333333,M,0.958333333,Other,0.291666667,True
WM-234,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-235,M,0.035714286,0.964285714,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,0.964285714,White,1.0,True
WM-236,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.038461538,0.961538462,M,1.0,White,0.961538462,True
WM-237,M,0.0,1.0,W,,0.0,,,,,,0.0,0.034482759,0.0,0.0,0.965517241,M,1.0,White,0.965517241,True
WM-238,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-239,M,0.035714286,0.964285714,W,,0.0,,,,,,0.0,0.0,0.035714286,0.035714286,0.928571429,M,0.964285714,White,0.928571429,True
WM-240,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-241,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-242,M,0.0,1.0,W,,0.0,,,,,,0.0,0.034482759,0.103448276,0.0,0.862068966,M,1.0,White,0.862068966,True
WM-243,M,0.0,1.0,W,,0.0,,,,,,0.0,0.166666667,0.041666667,0.041666667,0.75,M,1.0,White,0.75,True
WM-244,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-245,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-247,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.038461538,0.961538462,M,1.0,White,0.961538462,True
WM-248,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-249,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-250,M,0.0,1.0,W,,0.04,,,,,,0.12,0.4,0.4,0.04,0.0,M,1.0,Latino,0.4,True
WM-251,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
WM-252,M,0.0,1.0,W,,0.0,,,,,,0.0,0.185185185,0.037037037,0.037037037,0.740740741,M,1.0,White,0.740740741,True
WM-253,M,0.038461538,0.961538462,W,,0.0,,,,,,0.04,0.24,0.04,0.0,0.68,M,0.961538462,White,0.68,True
WM-254,M,0.0,1.0,W,,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,M,1.0,White,1.0,True
